Trie constructed
shortlist size: 100
Word counts size: 6527614
Token set size: 0
Empty token set size selected -> all possible substrings with...
Max token size: 60
Min. word count: 1
Final candidate token set size: 97870366
Initial setup phase: 289052 ms
1. |Ġ [c4 a0 ] | 3145729921  | 35683 ms | 52361 ms | num. checks: 97870366
5209. |Ġwalking [c4 a0 77 61 6c 6b 69 6e 67 ] | 182946  | 0 ms | 0 ms | num. checks: 0
5210. |ask [61 73 6b ] | 182930  | 5 ms | 17 ms | num. checks: 100
5211. |valuation [76 61 6c 75 61 74 69 6f 6e ] | 182854  | 0 ms | 2 ms | num. checks: 0
5212. |Ġanastom [c4 a0 61 6e 61 73 74 6f 6d ] | 182826  | 0 ms | 0 ms | num. checks: 0
5213. |ĠVal [c4 a0 56 61 6c ] | 182746  | 2 ms | 9 ms | num. checks: 100
5214. |Ġprophylactic [c4 a0 70 72 6f 70 68 79 6c 61 63 74 69 63 ] | 182736  | 0 ms | 0 ms | num. checks: 0
5215. |illing [69 6c 6c 69 6e 67 ] | 182636  | 0 ms | 3 ms | num. checks: 0
5216. |Ġfibrillation [c4 a0 66 69 62 72 69 6c 6c 61 74 69 6f 6e ] | 182517  | 0 ms | 0 ms | num. checks: 13
5217. |Ġthick [c4 a0 74 68 69 63 6b ] | 182495  | 3 ms | 3 ms | num. checks: 100
5218. |Ġworkers [c4 a0 77 6f 72 6b 65 72 73 ] | 182420  | 0 ms | 0 ms | num. checks: 0
5219. |Ġsequ [c4 a0 73 65 71 75 ] | 182255  | 7 ms | 9 ms | num. checks: 100
5220. |berg [62 65 72 67 ] | 182182  | 0 ms | 38 ms | num. checks: 0
5221. |ulmonary [75 6c 6d 6f 6e 61 72 79 ] | 182178  | 0 ms | 2 ms | num. checks: 0
5222. |Ġpros [c4 a0 70 72 6f 73 ] | 181950  | 7 ms | 10 ms | num. checks: 113
5223. |Ġpartially [c4 a0 70 61 72 74 69 61 6c 6c 79 ] | 181897  | 4 ms | 4 ms | num. checks: 100
5224. |olysis [6f 6c 79 73 69 73 ] | 181893  | 0 ms | 6 ms | num. checks: 0
5225. |Ġstimuli [c4 a0 73 74 69 6d 75 6c 69 ] | 181890  | 0 ms | 0 ms | num. checks: 0
5226. |Ġnone [c4 a0 6e 6f 6e 65 ] | 181855  | 0 ms | 4 ms | num. checks: 0
5227. |data [64 61 74 61 ] | 181733  | 5 ms | 10 ms | num. checks: 74
5228. |VE [56 45 ] | 181674  | 0 ms | 32 ms | num. checks: 0
5229. |Ġreads [c4 a0 72 65 61 64 73 ] | 181665  | 4 ms | 5 ms | num. checks: 100
5230. |Ġkg [c4 a0 6b 67 ] | 181627  | 0 ms | 0 ms | num. checks: 0
5231. |Ġill [c4 a0 69 6c 6c ] | 181588  | 0 ms | 1 ms | num. checks: 0
5232. |ĠFr [c4 a0 46 72 ] | 181560  | 0 ms | 9 ms | num. checks: 0
5233. |Ġextracts [c4 a0 65 78 74 72 61 63 74 73 ] | 181558  | 0 ms | 0 ms | num. checks: 0
5234. |class [63 6c 61 73 73 ] | 181531  | 0 ms | 4 ms | num. checks: 0
5235. |Ġusers [c4 a0 75 73 65 72 73 ] | 181425  | 5 ms | 5 ms | num. checks: 78
5236. |Ġefforts [c4 a0 65 66 66 6f 72 74 73 ] | 181370  | 0 ms | 0 ms | num. checks: 0
5237. |ĠTaken [c4 a0 54 61 6b 65 6e ] | 181286  | 7 ms | 7 ms | num. checks: 100
5238. |Ġhealing [c4 a0 68 65 61 6c 69 6e 67 ] | 181179  | 1 ms | 1 ms | num. checks: 29
5239. |TE [54 45 ] | 181149  | 0 ms | 20 ms | num. checks: 0
5240. |Ġaware [c4 a0 61 77 61 72 65 ] | 181098  | 2 ms | 2 ms | num. checks: 47
5241. |Ġspectroscopy [c4 a0 73 70 65 63 74 72 6f 73 63 6f 70 79 ] | 181066  | 0 ms | 0 ms | num. checks: 0
5242. |Ġconce [c4 a0 63 6f 6e 63 65 ] | 181028  | 2 ms | 3 ms | num. checks: 100
5243. |Ġkidneys [c4 a0 6b 69 64 6e 65 79 73 ] | 180984  | 0 ms | 0 ms | num. checks: 0
5244. |Ġenrichment [c4 a0 65 6e 72 69 63 68 6d 65 6e 74 ] | 180976  | 0 ms | 0 ms | num. checks: 0
5245. |Ġlogistic [c4 a0 6c 6f 67 69 73 74 69 63 ] | 180917  | 0 ms | 0 ms | num. checks: 0
5246. |Ġdeaths [c4 a0 64 65 61 74 68 73 ] | 180904  | 0 ms | 0 ms | num. checks: 0
5247. |Ġoutput [c4 a0 6f 75 74 70 75 74 ] | 180815  | 8 ms | 8 ms | num. checks: 100
5248. |Ġseizures [c4 a0 73 65 69 7a 75 72 65 73 ] | 180796  | 0 ms | 0 ms | num. checks: 0
5249. |ĠPH [c4 a0 50 48 ] | 180756  | 0 ms | 5 ms | num. checks: 0
5250. |ĠSouth [c4 a0 53 6f 75 74 68 ] | 180705  | 0 ms | 0 ms | num. checks: 0
5251. |Ġpositions [c4 a0 70 6f 73 69 74 69 6f 6e 73 ] | 180705  | 0 ms | 0 ms | num. checks: 0
5252. |Ġnec [c4 a0 6e 65 63 ] | 180650  | 9 ms | 12 ms | num. checks: 100
5253. |position [70 6f 73 69 74 69 6f 6e ] | 180622  | 0 ms | 5 ms | num. checks: 0
5254. |Ġeffectively [c4 a0 65 66 66 65 63 74 69 76 65 6c 79 ] | 180466  | 0 ms | 0 ms | num. checks: 27
5255. |iment [69 6d 65 6e 74 ] | 180435  | 0 ms | 12 ms | num. checks: 0
5256. |Ġcaps [c4 a0 63 61 70 73 ] | 180424  | 1 ms | 3 ms | num. checks: 100
5257. |weeks [77 65 65 6b 73 ] | 180281  | 4 ms | 4 ms | num. checks: 100
5258. |Ġpossibly [c4 a0 70 6f 73 73 69 62 6c 79 ] | 180213  | 0 ms | 0 ms | num. checks: 0
5259. |Ġfelt [c4 a0 66 65 6c 74 ] | 180202  | 0 ms | 0 ms | num. checks: 0
5260. |ĠEl [c4 a0 45 6c ] | 180112  | 5 ms | 25 ms | num. checks: 30
5261. |Ġunnecessary [c4 a0 75 6e 6e 65 63 65 73 73 61 72 79 ] | 180076  | 0 ms | 0 ms | num. checks: 0
5262. |GD [47 44 ] | 180055  | 3 ms | 37 ms | num. checks: 28
5263. |Ġforward [c4 a0 66 6f 72 77 61 72 64 ] | 180027  | 0 ms | 0 ms | num. checks: 0
5264. |Ġcerevisiae [c4 a0 63 65 72 65 76 69 73 69 61 65 ] | 179992  | 0 ms | 0 ms | num. checks: 16
5265. |Ġconsum [c4 a0 63 6f 6e 73 75 6d ] | 179936  | 5 ms | 6 ms | num. checks: 33
5266. |Ġpredictions [c4 a0 70 72 65 64 69 63 74 69 6f 6e 73 ] | 179882  | 1 ms | 1 ms | num. checks: 29
5267. |Ġcorrelations [c4 a0 63 6f 72 72 65 6c 61 74 69 6f 6e 73 ] | 179864  | 0 ms | 0 ms | num. checks: 17
5268. |ĠHis [c4 a0 48 69 73 ] | 179859  | 0 ms | 2 ms | num. checks: 0
5269. |Ġupregulated [c4 a0 75 70 72 65 67 75 6c 61 74 65 64 ] | 179808  | 2 ms | 2 ms | num. checks: 100
5270. |Ġwave [c4 a0 77 61 76 65 ] | 179801  | 0 ms | 0 ms | num. checks: 0
5271. |irect [69 72 65 63 74 ] | 179656  | 5 ms | 10 ms | num. checks: 100
5272. |Ġurinary [c4 a0 75 72 69 6e 61 72 79 ] | 179630  | 0 ms | 0 ms | num. checks: 0
5273. |Ġcounts [c4 a0 63 6f 75 6e 74 73 ] | 179502  | 0 ms | 0 ms | num. checks: 0
5274. |Ġ44 [c4 a0 34 34 ] | 179441  | 3 ms | 5 ms | num. checks: 59
5275. |ĠRepublic [c4 a0 52 65 70 75 62 6c 69 63 ] | 179355  | 0 ms | 0 ms | num. checks: 0
5276. |Ġchallenges [c4 a0 63 68 61 6c 6c 65 6e 67 65 73 ] | 179346  | 0 ms | 0 ms | num. checks: 0
5277. |ĠChemical [c4 a0 43 68 65 6d 69 63 61 6c ] | 179204  | 8 ms | 9 ms | num. checks: 100
5278. |Ġ~ [c4 a0 7e ] | 179201  | 0 ms | 0 ms | num. checks: 0
5279. |ifer [69 66 65 72 ] | 179122  | 4 ms | 22 ms | num. checks: 100
5280. |ĠSU [c4 a0 53 55 ] | 179111  | 0 ms | 6 ms | num. checks: 0
5281. |Ġoption [c4 a0 6f 70 74 69 6f 6e ] | 178983  | 2 ms | 2 ms | num. checks: 63
5282. |ĠThree [c4 a0 54 68 72 65 65 ] | 178961  | 0 ms | 0 ms | num. checks: 0
5283. |Ġshorter [c4 a0 73 68 6f 72 74 65 72 ] | 178946  | 0 ms | 0 ms | num. checks: 0
5284. |Ġinduces [c4 a0 69 6e 64 75 63 65 73 ] | 178937  | 0 ms | 0 ms | num. checks: 0
5285. |Ġediting [c4 a0 65 64 69 74 69 6e 67 ] | 178929  | 0 ms | 0 ms | num. checks: 0
5286. |Ġhepatocellular [c4 a0 68 65 70 61 74 6f 63 65 6c 6c 75 6c 61 72 ] | 178887  | 0 ms | 0 ms | num. checks: 0
5287. |Ġaspir [c4 a0 61 73 70 69 72 ] | 178871  | 5 ms | 5 ms | num. checks: 91
5288. |FT [46 54 ] | 178846  | 0 ms | 21 ms | num. checks: 0
5289. |ura [75 72 61 ] | 178817  | 0 ms | 18 ms | num. checks: 0
5290. |Ġhypoglycemia [c4 a0 68 79 70 6f 67 6c 79 63 65 6d 69 61 ] | 178725  | 0 ms | 0 ms | num. checks: 0
5291. |Ġ41 [c4 a0 34 31 ] | 178472  | 8 ms | 8 ms | num. checks: 200
5292. |ĠPeople [c4 a0 50 65 6f 70 6c 65 ] | 178416  | 0 ms | 0 ms | num. checks: 0
5293. |iph [69 70 68 ] | 178306  | 6 ms | 60 ms | num. checks: 73
5294. |Ġthorough [c4 a0 74 68 6f 72 6f 75 67 68 ] | 178296  | 0 ms | 0 ms | num. checks: 0
5295. |Ġstomach [c4 a0 73 74 6f 6d 61 63 68 ] | 178292  | 0 ms | 0 ms | num. checks: 0
5296. |MO [4d 4f ] | 178275  | 0 ms | 10 ms | num. checks: 0
5297. |Ġglutathione [c4 a0 67 6c 75 74 61 74 68 69 6f 6e 65 ] | 178191  | 0 ms | 0 ms | num. checks: 0
5298. |Ġphosphatase [c4 a0 70 68 6f 73 70 68 61 74 61 73 65 ] | 178174  | 0 ms | 0 ms | num. checks: 11
5299. |Ġsk [c4 a0 73 6b ] | 178172  | 0 ms | 3 ms | num. checks: 0
5300. |Ġselective [c4 a0 73 65 6c 65 63 74 69 76 65 ] | 178156  | 4 ms | 4 ms | num. checks: 43
5301. |Ġexplored [c4 a0 65 78 70 6c 6f 72 65 64 ] | 178152  | 0 ms | 0 ms | num. checks: 0
5302. |Ġ1997 [c4 a0 31 39 39 37 ] | 178095  | 0 ms | 0 ms | num. checks: 0
5303. |Ġsquamous [c4 a0 73 71 75 61 6d 6f 75 73 ] | 177962  | 5 ms | 5 ms | num. checks: 71
5304. |Ġtachycardia [c4 a0 74 61 63 68 79 63 61 72 64 69 61 ] | 177952  | 18 ms | 18 ms | num. checks: 100
5305. |Ġyounger [c4 a0 79 6f 75 6e 67 65 72 ] | 177901  | 0 ms | 0 ms | num. checks: 0
5306. |human [68 75 6d 61 6e ] | 177814  | 0 ms | 2 ms | num. checks: 0
5307. |Ġ43 [c4 a0 34 33 ] | 177791  | 0 ms | 1 ms | num. checks: 0
5308. |ĠTP [c4 a0 54 50 ] | 177786  | 0 ms | 1 ms | num. checks: 0
5309. |ming [6d 69 6e 67 ] | 177608  | 2 ms | 6 ms | num. checks: 100
5310. |Ġirregular [c4 a0 69 72 72 65 67 75 6c 61 72 ] | 177578  | 4 ms | 4 ms | num. checks: 100
5311. |Ġnuclei [c4 a0 6e 75 63 6c 65 69 ] | 177577  | 0 ms | 0 ms | num. checks: 0
5312. |informatics [69 6e 66 6f 72 6d 61 74 69 63 73 ] | 177513  | 0 ms | 2 ms | num. checks: 0
5313. |ano [61 6e 6f ] | 177389  | 8 ms | 56 ms | num. checks: 100
5314. |ĠStandard [c4 a0 53 74 61 6e 64 61 72 64 ] | 177344  | 0 ms | 1 ms | num. checks: 0
5315. |Ġaortic [c4 a0 61 6f 72 74 69 63 ] | 177267  | 7 ms | 7 ms | num. checks: 100
5316. |ev [65 76 ] | 177211  | 0 ms | 34 ms | num. checks: 0
5317. |Ġrespective [c4 a0 72 65 73 70 65 63 74 69 76 65 ] | 177209  | 0 ms | 0 ms | num. checks: 0
5318. |Ġperceived [c4 a0 70 65 72 63 65 69 76 65 64 ] | 177112  | 0 ms | 0 ms | num. checks: 0
5319. |Ġexclusion [c4 a0 65 78 63 6c 75 73 69 6f 6e ] | 177109  | 0 ms | 0 ms | num. checks: 0
5320. |ĠNAFLD [c4 a0 4e 41 46 4c 44 ] | 177104  | 4 ms | 5 ms | num. checks: 100
5321. |Ġquadr [c4 a0 71 75 61 64 72 ] | 177088  | 0 ms | 1 ms | num. checks: 0
5322. |Ġstent [c4 a0 73 74 65 6e 74 ] | 177035  | 0 ms | 0 ms | num. checks: 0
5323. |Ġfundamental [c4 a0 66 75 6e 64 61 6d 65 6e 74 61 6c ] | 177022  | 0 ms | 0 ms | num. checks: 0
5324. |izations [69 7a 61 74 69 6f 6e 73 ] | 176995  | 0 ms | 7 ms | num. checks: 0
5325. |ĠEducation [c4 a0 45 64 75 63 61 74 69 6f 6e ] | 176970  | 0 ms | 0 ms | num. checks: 0
5326. |Ġpolicies [c4 a0 70 6f 6c 69 63 69 65 73 ] | 176934  | 0 ms | 0 ms | num. checks: 3
5327. |two [74 77 6f ] | 176892  | 5 ms | 5 ms | num. checks: 100
5328. |Ġguide [c4 a0 67 75 69 64 65 ] | 176872  | 0 ms | 0 ms | num. checks: 0
5329. |Ph [50 68 ] | 176705  | 8 ms | 46 ms | num. checks: 100
5330. |08 [30 38 ] | 176687  | 0 ms | 20 ms | num. checks: 0
5331. |Ġdiscomfort [c4 a0 64 69 73 63 6f 6d 66 6f 72 74 ] | 176601  | 0 ms | 0 ms | num. checks: 0
5332. |dr [64 72 ] | 176485  | 6 ms | 21 ms | num. checks: 100
5333. |Ġempty [c4 a0 65 6d 70 74 79 ] | 176434  | 0 ms | 0 ms | num. checks: 0
5334. |Ġmarrow [c4 a0 6d 61 72 72 6f 77 ] | 176359  | 4 ms | 4 ms | num. checks: 100
5335. |ĠPV [c4 a0 50 56 ] | 176243  | 14 ms | 16 ms | num. checks: 100
5336. |Ġbehavioral [c4 a0 62 65 68 61 76 69 6f 72 61 6c ] | 176181  | 0 ms | 0 ms | num. checks: 0
5337. |Ġdiversity [c4 a0 64 69 76 65 72 73 69 74 79 ] | 175922  | 3 ms | 3 ms | num. checks: 100
5338. |ĠTR [c4 a0 54 52 ] | 175842  | 3 ms | 7 ms | num. checks: 100
5339. |Ġdiverse [c4 a0 64 69 76 65 72 73 65 ] | 175773  | 0 ms | 0 ms | num. checks: 0
5340. |eh [65 68 ] | 175685  | 5 ms | 37 ms | num. checks: 55
5341. |Ġranged [c4 a0 72 61 6e 67 65 64 ] | 175644  | 0 ms | 0 ms | num. checks: 0
5342. |Ġfrequencies [c4 a0 66 72 65 71 75 65 6e 63 69 65 73 ] | 175605  | 1 ms | 1 ms | num. checks: 33
5343. |Supplemental [53 75 70 70 6c 65 6d 65 6e 74 61 6c ] | 175556  | 4 ms | 5 ms | num. checks: 100
5344. |ĠPfizer [c4 a0 50 66 69 7a 65 72 ] | 175542  | 0 ms | 0 ms | num. checks: 0
5345. |GO [47 4f ] | 175504  | 0 ms | 5 ms | num. checks: 0
5346. |ott [6f 74 74 ] | 175455  | 0 ms | 22 ms | num. checks: 0
5347. |Ġtrafficking [c4 a0 74 72 61 66 66 69 63 6b 69 6e 67 ] | 175365  | 3 ms | 3 ms | num. checks: 100
5348. |Ġreliability [c4 a0 72 65 6c 69 61 62 69 6c 69 74 79 ] | 175333  | 0 ms | 0 ms | num. checks: 0
5349. |Ġaureus [c4 a0 61 75 72 65 75 73 ] | 175256  | 17 ms | 17 ms | num. checks: 100
5350. |Ġ� [c4 a0 ec ] | 175168  | 0 ms | 268 ms | num. checks: 0
5351. |Ġsupporting [c4 a0 73 75 70 70 6f 72 74 69 6e 67 ] | 175138  | 0 ms | 0 ms | num. checks: 0
5352. |ĠEp [c4 a0 45 70 ] | 175094  | 8 ms | 20 ms | num. checks: 100
5353. |att [61 74 74 ] | 174978  | 0 ms | 214 ms | num. checks: 0
5354. |Ġplatelet [c4 a0 70 6c 61 74 65 6c 65 74 ] | 174923  | 0 ms | 0 ms | num. checks: 0
5355. |hib [68 69 62 ] | 174803  | 3 ms | 14 ms | num. checks: 96
5356. |Ms [4d 73 ] | 174782  | 0 ms | 7 ms | num. checks: 0
5357. |Ġintestine [c4 a0 69 6e 74 65 73 74 69 6e 65 ] | 174762  | 0 ms | 0 ms | num. checks: 0
5358. |Ġfinger [c4 a0 66 69 6e 67 65 72 ] | 174758  | 0 ms | 0 ms | num. checks: 0
5359. |kt [6b 74 ] | 174720  | 4 ms | 33 ms | num. checks: 39
5360. |Ġtriplicate [c4 a0 74 72 69 70 6c 69 63 61 74 65 ] | 174702  | 0 ms | 0 ms | num. checks: 0
5361. |Ġdelay [c4 a0 64 65 6c 61 79 ] | 174701  | 0 ms | 0 ms | num. checks: 1
5362. |Ġdraft [c4 a0 64 72 61 66 74 ] | 174548  | 12 ms | 12 ms | num. checks: 100
5363. |Ġdrople [c4 a0 64 72 6f 70 6c 65 ] | 174544  | 0 ms | 0 ms | num. checks: 0
5364. |rs [72 73 ] | 174543  | 5 ms | 23 ms | num. checks: 100
5365. |left [6c 65 66 74 ] | 174445  | 0 ms | 1 ms | num. checks: 0
5366. |SI [53 49 ] | 174366  | 3 ms | 20 ms | num. checks: 100
5367. |iness [69 6e 65 73 73 ] | 174225  | 0 ms | 5 ms | num. checks: 0
5368. |Ġextensively [c4 a0 65 78 74 65 6e 73 69 76 65 6c 79 ] | 174160  | 0 ms | 0 ms | num. checks: 17
5369. |Ġclar [c4 a0 63 6c 61 72 ] | 174159  | 0 ms | 0 ms | num. checks: 0
5370. |Ġµm [c4 a0 c2 b5 6d ] | 174123  | 2 ms | 2 ms | num. checks: 17
5371. |Ġsurveys [c4 a0 73 75 72 76 65 79 73 ] | 174044  | 4 ms | 4 ms | num. checks: 27
5372. |MB [4d 42 ] | 174026  | 2 ms | 8 ms | num. checks: 38
5373. |agliflozin [61 67 6c 69 66 6c 6f 7a 69 6e ] | 173985  | 0 ms | 0 ms | num. checks: 0
5374. |Ġcustom [c4 a0 63 75 73 74 6f 6d ] | 173964  | 3 ms | 3 ms | num. checks: 100
5375. |ulture [75 6c 74 75 72 65 ] | 173948  | 0 ms | 3 ms | num. checks: 0
5376. |ares [61 72 65 73 ] | 173937  | 2 ms | 10 ms | num. checks: 100
5377. |MRI [4d 52 49 ] | 173738  | 0 ms | 2 ms | num. checks: 0
5378. |Ġvaginal [c4 a0 76 61 67 69 6e 61 6c ] | 173662  | 0 ms | 0 ms | num. checks: 0
5379. |Ġcarriers [c4 a0 63 61 72 72 69 65 72 73 ] | 173570  | 2 ms | 2 ms | num. checks: 100
5380. |09 [30 39 ] | 173363  | 7 ms | 29 ms | num. checks: 100
5381. |met [6d 65 74 ] | 173335  | 0 ms | 25 ms | num. checks: 0
5382. |07 [30 37 ] | 173280  | 8 ms | 28 ms | num. checks: 100
5383. |utrition [75 74 72 69 74 69 6f 6e ] | 173210  | 0 ms | 2 ms | num. checks: 0
5384. |Ġtoo [c4 a0 74 6f 6f ] | 173130  | 3 ms | 3 ms | num. checks: 67
5385. |Ġrh [c4 a0 72 68 ] | 173128  | 0 ms | 13 ms | num. checks: 0
5386. |Ġadjusting [c4 a0 61 64 6a 75 73 74 69 6e 67 ] | 173088  | 0 ms | 0 ms | num. checks: 0
5387. |Ġsignalling [c4 a0 73 69 67 6e 61 6c 6c 69 6e 67 ] | 173056  | 0 ms | 0 ms | num. checks: 0
5388. |ologous [6f 6c 6f 67 6f 75 73 ] | 172990  | 3 ms | 4 ms | num. checks: 100
5389. |Author [41 75 74 68 6f 72 ] | 172938  | 0 ms | 0 ms | num. checks: 0
5390. |Ġanalog [c4 a0 61 6e 61 6c 6f 67 ] | 172912  | 0 ms | 0 ms | num. checks: 0
5391. |Ġens [c4 a0 65 6e 73 ] | 172899  | 0 ms | 1 ms | num. checks: 0
5392. |Ġcalled [c4 a0 63 61 6c 6c 65 64 ] | 172863  | 3 ms | 3 ms | num. checks: 73
5393. |itary [69 74 61 72 79 ] | 172862  | 0 ms | 2 ms | num. checks: 0
5394. |Ġhabit [c4 a0 68 61 62 69 74 ] | 172784  | 0 ms | 0 ms | num. checks: 0
5395. |opic [6f 70 69 63 ] | 172768  | 1 ms | 6 ms | num. checks: 15
5396. |ĠHeart [c4 a0 48 65 61 72 74 ] | 172766  | 0 ms | 1 ms | num. checks: 0
5397. |ĠCd [c4 a0 43 64 ] | 172762  | 3 ms | 4 ms | num. checks: 48
5398. |Ġoptions [c4 a0 6f 70 74 69 6f 6e 73 ] | 172745  | 0 ms | 0 ms | num. checks: 0
5399. |ĠNeu [c4 a0 4e 65 75 ] | 172717  | 0 ms | 19 ms | num. checks: 0
5400. |ĠCanadian [c4 a0 43 61 6e 61 64 69 61 6e ] | 172677  | 0 ms | 0 ms | num. checks: 0
5401. |ĠJohn [c4 a0 4a 6f 68 6e ] | 172568  | 6 ms | 7 ms | num. checks: 100
5402. |rac [72 61 63 ] | 172516  | 0 ms | 28 ms | num. checks: 0
5403. |otyp [6f 74 79 70 ] | 172488  | 4 ms | 12 ms | num. checks: 100
5404. |Ġhard [c4 a0 68 61 72 64 ] | 172421  | 0 ms | 0 ms | num. checks: 0
5405. |Ġthin [c4 a0 74 68 69 6e ] | 172331  | 0 ms | 0 ms | num. checks: 0
5406. |apeutic [61 70 65 75 74 69 63 ] | 172028  | 11 ms | 15 ms | num. checks: 160
5407. |Ġprotection [c4 a0 70 72 6f 74 65 63 74 69 6f 6e ] | 171968  | 8 ms | 9 ms | num. checks: 75
5408. |Ġnumerous [c4 a0 6e 75 6d 65 72 6f 75 73 ] | 171940  | 0 ms | 0 ms | num. checks: 0
5409. |Ġlisted [c4 a0 6c 69 73 74 65 64 ] | 171915  | 0 ms | 0 ms | num. checks: 0
5410. |ĠBC [c4 a0 42 43 ] | 171776  | 3 ms | 5 ms | num. checks: 100
5411. |Ġmmol [c4 a0 6d 6d 6f 6c ] | 171744  | 0 ms | 0 ms | num. checks: 0
5412. |Ġtri [c4 a0 74 72 69 ] | 171655  | 2 ms | 15 ms | num. checks: 100
5413. |Ġreductions [c4 a0 72 65 64 75 63 74 69 6f 6e 73 ] | 171516  | 0 ms | 0 ms | num. checks: 23
5414. |pan [70 61 6e ] | 171502  | 3 ms | 17 ms | num. checks: 100
5415. |ĠNaCl [c4 a0 4e 61 43 6c ] | 171499  | 0 ms | 0 ms | num. checks: 0
5416. |Ġrecognized [c4 a0 72 65 63 6f 67 6e 69 7a 65 64 ] | 171438  | 0 ms | 0 ms | num. checks: 0
5417. |ON [4f 4e ] | 171435  | 0 ms | 29 ms | num. checks: 0
5418. |Ġexogenous [c4 a0 65 78 6f 67 65 6e 6f 75 73 ] | 171432  | 0 ms | 0 ms | num. checks: 0
5419. |Ġhair [c4 a0 68 61 69 72 ] | 171248  | 9 ms | 9 ms | num. checks: 72
5420. |ĠCorporation [c4 a0 43 6f 72 70 6f 72 61 74 69 6f 6e ] | 171230  | 0 ms | 0 ms | num. checks: 0
5421. |Ġsug [c4 a0 73 75 67 ] | 171131  | 3 ms | 4 ms | num. checks: 57
5422. |Ġembryos [c4 a0 65 6d 62 72 79 6f 73 ] | 170986  | 20 ms | 20 ms | num. checks: 100
5423. |elling [65 6c 6c 69 6e 67 ] | 170816  | 3 ms | 6 ms | num. checks: 100
5424. |Ġcenters [c4 a0 63 65 6e 74 65 72 73 ] | 170734  | 6 ms | 6 ms | num. checks: 59
5425. |Ġbelong [c4 a0 62 65 6c 6f 6e 67 ] | 170715  | 0 ms | 0 ms | num. checks: 0
5426. |Ġnaïve [c4 a0 6e 61 c3 af 76 65 ] | 170700  | 0 ms | 0 ms | num. checks: 0
5427. |Ġconservative [c4 a0 63 6f 6e 73 65 72 76 61 74 69 76 65 ] | 170658  | 4 ms | 4 ms | num. checks: 100
5428. |Ġgoal [c4 a0 67 6f 61 6c ] | 170630  | 0 ms | 0 ms | num. checks: 0
5429. |Ġorganization [c4 a0 6f 72 67 61 6e 69 7a 61 74 69 6f 6e ] | 170601  | 0 ms | 0 ms | num. checks: 0
5430. |log [6c 6f 67 ] | 170578  | 0 ms | 12 ms | num. checks: 0
5431. |Ġpump [c4 a0 70 75 6d 70 ] | 170576  | 0 ms | 0 ms | num. checks: 0
5432. |Ġenter [c4 a0 65 6e 74 65 72 ] | 170550  | 1 ms | 6 ms | num. checks: 100
5433. |Ġround [c4 a0 72 6f 75 6e 64 ] | 170550  | 0 ms | 0 ms | num. checks: 0
5434. |Ġphenotypic [c4 a0 70 68 65 6e 6f 74 79 70 69 63 ] | 170452  | 0 ms | 0 ms | num. checks: 0
5435. |Ġgradient [c4 a0 67 72 61 64 69 65 6e 74 ] | 170382  | 0 ms | 0 ms | num. checks: 41
5436. |Ġantibacterial [c4 a0 61 6e 74 69 62 61 63 74 65 72 69 61 6c ] | 170355  | 0 ms | 0 ms | num. checks: 0
5437. |Ġhistopathological [c4 a0 68 69 73 74 6f 70 61 74 68 6f 6c 6f 67 69 63 61 6c ] | 170286  | 5 ms | 5 ms | num. checks: 67
5438. |On [4f 6e ] | 170227  | 0 ms | 9 ms | num. checks: 0
5439. |Ġinfants [c4 a0 69 6e 66 61 6e 74 73 ] | 170226  | 0 ms | 0 ms | num. checks: 0
5440. |ĠGene [c4 a0 47 65 6e 65 ] | 170219  | 1 ms | 7 ms | num. checks: 14
5441. |ĠCpG [c4 a0 43 70 47 ] | 170206  | 0 ms | 0 ms | num. checks: 0
5442. |Ġdiscontinu [c4 a0 64 69 73 63 6f 6e 74 69 6e 75 ] | 170143  | 4 ms | 4 ms | num. checks: 70
5443. |Ġnanoparticle [c4 a0 6e 61 6e 6f 70 61 72 74 69 63 6c 65 ] | 170104  | 0 ms | 0 ms | num. checks: 0
5444. |Ġfig [c4 a0 66 69 67 ] | 170040  | 8 ms | 9 ms | num. checks: 100
5445. |Study [53 74 75 64 79 ] | 169996  | 0 ms | 1 ms | num. checks: 0
5446. |isk [69 73 6b ] | 169982  | 1 ms | 12 ms | num. checks: 1
5447. |Ġreliable [c4 a0 72 65 6c 69 61 62 6c 65 ] | 169947  | 0 ms | 0 ms | num. checks: 0
5448. |Ġkind [c4 a0 6b 69 6e 64 ] | 169925  | 3 ms | 4 ms | num. checks: 31
5449. |Ġitself [c4 a0 69 74 73 65 6c 66 ] | 169901  | 0 ms | 0 ms | num. checks: 0
5450. |Ġmitochondria [c4 a0 6d 69 74 6f 63 68 6f 6e 64 72 69 61 ] | 169901  | 2 ms | 2 ms | num. checks: 100
5451. |Ġ52 [c4 a0 35 32 ] | 169875  | 0 ms | 0 ms | num. checks: 0
5452. |leg [6c 65 67 ] | 169818  | 0 ms | 14 ms | num. checks: 0
5453. |Ġsimply [c4 a0 73 69 6d 70 6c 79 ] | 169798  | 0 ms | 0 ms | num. checks: 0
5454. |Ġmicroarray [c4 a0 6d 69 63 72 6f 61 72 72 61 79 ] | 169702  | 2 ms | 3 ms | num. checks: 100
5455. |ptions [70 74 69 6f 6e 73 ] | 169659  | 0 ms | 1 ms | num. checks: 0
5456. |ĠCX [c4 a0 43 58 ] | 169646  | 0 ms | 0 ms | num. checks: 0
