None of PyTorch, TensorFlow >= 2.0, or Flax have been found. Models won't be available and only tokenizers, configuration and file/data utilities can be used.
Trie constructed
shortlist size: 100
Word counts size: 5459833
Token set size: 0
Empty token set size selected -> all possible substrings with...
Max token size: 60
Min. word count: 1
Final candidate token set size: 130927124
Initial setup phase: 464657 ms
1. |Ġ [c4 a0 ] | 70904806  | 44289 ms | 80262 ms | num. checks: 130927124
5337. |Ġ진압 [c4 a0 ec a7 84 ec 95 95 ] | 5642  | 5 ms | 8 ms | num. checks: 400
5338. |Ġ연관 [c4 a0 ec 97 b0 ea b4 80 ] | 5641  | 2 ms | 5 ms | num. checks: 100
5339. |Ġ보낸 [c4 a0 eb b3 b4 eb 82 b8 ] | 5640  | 0 ms | 0 ms | num. checks: 34
5340. |Ġ전공 [c4 a0 ec a0 84 ea b3 b5 ] | 5640  | 0 ms | 3 ms | num. checks: 0
5341. |생을 [ec 83 9d ec 9d 84 ] | 5639  | 1 ms | 5 ms | num. checks: 200
5342. |Ġ아이디 [c4 a0 ec 95 84 ec 9d b4 eb 94 94 ] | 5634  | 3 ms | 5 ms | num. checks: 261
5343. |Ġ육상 [c4 a0 ec 9c a1 ec 83 81 ] | 5631  | 6 ms | 10 ms | num. checks: 184
5344. |무라 [eb ac b4 eb 9d bc ] | 5630  | 0 ms | 10 ms | num. checks: 0
5345. |Ġ앞에 [c4 a0 ec 95 9e ec 97 90 ] | 5630  | 0 ms | 0 ms | num. checks: 0
5346. |Ġ히데 [c4 a0 ed 9e 88 eb 8d b0 ] | 5630  | 1 ms | 5 ms | num. checks: 100
5347. |Ġ한정 [c4 a0 ed 95 9c ec a0 95 ] | 5627  | 3 ms | 7 ms | num. checks: 300
5348. |프를 [ed 94 84 eb a5 bc ] | 5626  | 0 ms | 10 ms | num. checks: 0
5349. |Ġ졸 [c4 a0 ec a1 b8 ] | 5624  | 1 ms | 5 ms | num. checks: 189
5350. |전문 [ec a0 84 eb ac b8 ] | 5622  | 0 ms | 47 ms | num. checks: 0
5351. |Ġ대부분은 [c4 a0 eb 8c 80 eb b6 80 eb b6 84 ec 9d 80 ] | 5621  | 3 ms | 3 ms | num. checks: 199
5352. |넘 [eb 84 98 ] | 5620  | 2 ms | 9 ms | num. checks: 100
5353. |프라 [ed 94 84 eb 9d bc ] | 5620  | 0 ms | 16 ms | num. checks: 0
5354. |페이 [ed 8e 98 ec 9d b4 ] | 5619  | 3 ms | 14 ms | num. checks: 100
5355. |� [e6 9f ] | 5618  | 0 ms | 21 ms | num. checks: 0
5356. |Ġ제어 [c4 a0 ec a0 9c ec 96 b4 ] | 5618  | 0 ms | 4 ms | num. checks: 0
5357. |Ġ했던 [c4 a0 ed 96 88 eb 8d 98 ] | 5616  | 0 ms | 0 ms | num. checks: 100
5358. |Ġ교향곡 [c4 a0 ea b5 90 ed 96 a5 ea b3 a1 ] | 5616  | 0 ms | 1 ms | num. checks: 77
5359. |Ġ일환으로 [c4 a0 ec 9d bc ed 99 98 ec 9c bc eb a1 9c ] | 5616  | 0 ms | 0 ms | num. checks: 0
5360. |Ġ역임했다 [c4 a0 ec 97 ad ec 9e 84 ed 96 88 eb 8b a4 ] | 5616  | 0 ms | 0 ms | num. checks: 0
5361. |Ġ성우 [c4 a0 ec 84 b1 ec 9a b0 ] | 5613  | 3 ms | 5 ms | num. checks: 200
5362. |Ġ역을 [c4 a0 ec 97 ad ec 9d 84 ] | 5611  | 1 ms | 1 ms | num. checks: 11
5363. |Ġ마지막으로 [c4 a0 eb a7 88 ec a7 80 eb a7 89 ec 9c bc eb a1 9c ] | 5611  | 3 ms | 3 ms | num. checks: 100
5364. |Ġ두려워 [c4 a0 eb 91 90 eb a0 a4 ec 9b 8c ] | 5610  | 0 ms | 1 ms | num. checks: 100
5365. |장이다 [ec 9e a5 ec 9d b4 eb 8b a4 ] | 5608  | 1 ms | 12 ms | num. checks: 101
5366. |100 [31 30 30 ] | 5606  | 1 ms | 2 ms | num. checks: 159
5367. |Ġ지낸 [c4 a0 ec a7 80 eb 82 b8 ] | 5606  | 1 ms | 1 ms | num. checks: 2
5368. |Ġ하느님 [c4 a0 ed 95 98 eb 8a 90 eb 8b 98 ] | 5602  | 3 ms | 3 ms | num. checks: 200
5369. |Ġ벨기에 [c4 a0 eb b2 a8 ea b8 b0 ec 97 90 ] | 5602  | 0 ms | 1 ms | num. checks: 0
5370. |家 [e5 ae b6 ] | 5599  | 6 ms | 34 ms | num. checks: 300
5371. |AR [41 52 ] | 5596  | 2 ms | 9 ms | num. checks: 193
5372. |미가 [eb af b8 ea b0 80 ] | 5596  | 0 ms | 10 ms | num. checks: 9
5373. |Ġ존재하는 [c4 a0 ec a1 b4 ec 9e ac ed 95 98 eb 8a 94 ] | 5596  | 2 ms | 2 ms | num. checks: 100
5374. |쉽 [ec 89 bd ] | 5594  | 0 ms | 3 ms | num. checks: 0
5375. |Ġ목표로 [c4 a0 eb aa a9 ed 91 9c eb a1 9c ] | 5590  | 5 ms | 5 ms | num. checks: 302
5376. |식에 [ec 8b 9d ec 97 90 ] | 5586  | 4 ms | 12 ms | num. checks: 300
5377. |Ġ것이며 [c4 a0 ea b2 83 ec 9d b4 eb a9 b0 ] | 5586  | 1 ms | 1 ms | num. checks: 56
5378. |Ġ때의 [c4 a0 eb 95 8c ec 9d 98 ] | 5583  | 3 ms | 3 ms | num. checks: 174
5379. |Ġ최초 [c4 a0 ec b5 9c ec b4 88 ] | 5583  | 0 ms | 1 ms | num. checks: 1
5380. |Ġ나는 [c4 a0 eb 82 98 eb 8a 94 ] | 5583  | 0 ms | 0 ms | num. checks: 0
5381. |Ġ이탈리아의 [c4 a0 ec 9d b4 ed 83 88 eb a6 ac ec 95 84 ec 9d 98 ] | 5583  | 0 ms | 0 ms | num. checks: 1
5382. |씨의 [ec 94 a8 ec 9d 98 ] | 5582  | 2 ms | 10 ms | num. checks: 100
5383. |Ġ뜻을 [c4 a0 eb 9c bb ec 9d 84 ] | 5580  | 0 ms | 0 ms | num. checks: 28
5384. |Ġ발견된다 [c4 a0 eb b0 9c ea b2 ac eb 90 9c eb 8b a4 ] | 5580  | 1 ms | 1 ms | num. checks: 183
5385. |Ġ생긴 [c4 a0 ec 83 9d ea b8 b4 ] | 5579  | 2 ms | 2 ms | num. checks: 100
5386. |Ġ제외하고 [c4 a0 ec a0 9c ec 99 b8 ed 95 98 ea b3 a0 ] | 5579  | 0 ms | 0 ms | num. checks: 0
5387. |Ġ양자 [c4 a0 ec 96 91 ec 9e 90 ] | 5578  | 2 ms | 8 ms | num. checks: 5
5388. |Ġ보아 [c4 a0 eb b3 b4 ec 95 84 ] | 5577  | 2 ms | 3 ms | num. checks: 100
5389. |배우 [eb b0 b0 ec 9a b0 ] | 5575  | 2 ms | 10 ms | num. checks: 93
5390. |Ġ내의 [c4 a0 eb 82 b4 ec 9d 98 ] | 5573  | 3 ms | 3 ms | num. checks: 101
5391. |Ġ받게 [c4 a0 eb b0 9b ea b2 8c ] | 5573  | 0 ms | 0 ms | num. checks: 0
5392. |인도 [ec 9d b8 eb 8f 84 ] | 5570  | 4 ms | 15 ms | num. checks: 202
5393. |Ġ다니 [c4 a0 eb 8b a4 eb 8b 88 ] | 5570  | 0 ms | 2 ms | num. checks: 24
5394. |Ġ돌아가 [c4 a0 eb 8f 8c ec 95 84 ea b0 80 ] | 5568  | 5 ms | 7 ms | num. checks: 300
5395. |Ġ주둔 [c4 a0 ec a3 bc eb 91 94 ] | 5566  | 0 ms | 2 ms | num. checks: 0
5396. |Ġ중이다 [c4 a0 ec a4 91 ec 9d b4 eb 8b a4 ] | 5565  | 1 ms | 1 ms | num. checks: 157
5397. |Ġ동남 [c4 a0 eb 8f 99 eb 82 a8 ] | 5564  | 1 ms | 5 ms | num. checks: 36
5398. |Ġ모리 [c4 a0 eb aa a8 eb a6 ac ] | 5564  | 0 ms | 6 ms | num. checks: 0
5399. |화되었다 [ed 99 94 eb 90 98 ec 97 88 eb 8b a4 ] | 5564  | 0 ms | 9 ms | num. checks: 31
5400. |Ġ받았고 [c4 a0 eb b0 9b ec 95 98 ea b3 a0 ] | 5563  | 0 ms | 0 ms | num. checks: 0
5401. |Ġ작품은 [c4 a0 ec 9e 91 ed 92 88 ec 9d 80 ] | 5563  | 0 ms | 0 ms | num. checks: 0
5402. |텍 [ed 85 8d ] | 5556  | 8 ms | 24 ms | num. checks: 444
5403. |Ġ1944 [c4 a0 31 39 34 34 ] | 5556  | 0 ms | 0 ms | num. checks: 0
5404. |Ġ나왔다 [c4 a0 eb 82 98 ec 99 94 eb 8b a4 ] | 5554  | 4 ms | 5 ms | num. checks: 300
5405. |ĠQ [c4 a0 51 ] | 5552  | 0 ms | 6 ms | num. checks: 0
5406. |Ġ성능 [c4 a0 ec 84 b1 eb 8a a5 ] | 5551  | 1 ms | 3 ms | num. checks: 200
5407. |uc [75 63 ] | 5548  | 3 ms | 12 ms | num. checks: 229
5408. |Ġ콤팩트 [c4 a0 ec bd a4 ed 8c a9 ed 8a b8 ] | 5548  | 0 ms | 0 ms | num. checks: 0
5409. |Ġ컵 [c4 a0 ec bb b5 ] | 5547  | 4 ms | 6 ms | num. checks: 100
5410. |會 [e6 9c 83 ] | 5546  | 0 ms | 54 ms | num. checks: 0
5411. |노미야 [eb 85 b8 eb af b8 ec 95 bc ] | 5546  | 0 ms | 9 ms | num. checks: 0
5412. |당과 [eb 8b b9 ea b3 bc ] | 5544  | 0 ms | 7 ms | num. checks: 0
5413. |her [68 65 72 ] | 5543  | 6 ms | 13 ms | num. checks: 488
5414. |되었을 [eb 90 98 ec 97 88 ec 9d 84 ] | 5543  | 0 ms | 12 ms | num. checks: 0
5415. |찌 [ec b0 8c ] | 5542  | 0 ms | 9 ms | num. checks: 0
5416. |법이 [eb b2 95 ec 9d b4 ] | 5541  | 0 ms | 16 ms | num. checks: 0
5417. |Ġ이후로 [c4 a0 ec 9d b4 ed 9b 84 eb a1 9c ] | 5540  | 0 ms | 0 ms | num. checks: 0
5418. |Ġ아들이 [c4 a0 ec 95 84 eb 93 a4 ec 9d b4 ] | 5540  | 0 ms | 1 ms | num. checks: 58
5419. |Ġ식민 [c4 a0 ec 8b 9d eb af bc ] | 5539  | 0 ms | 4 ms | num. checks: 0
5420. |武 [e6 ad a6 ] | 5537  | 3 ms | 35 ms | num. checks: 200
5421. |Ġ자살 [c4 a0 ec 9e 90 ec 82 b4 ] | 5537  | 0 ms | 4 ms | num. checks: 0
5422. |ep [65 70 ] | 5536  | 0 ms | 8 ms | num. checks: 0
5423. |Ġ래 [c4 a0 eb 9e 98 ] | 5535  | 2 ms | 11 ms | num. checks: 100
5424. |적의 [ec a0 81 ec 9d 98 ] | 5532  | 2 ms | 7 ms | num. checks: 200
5425. |Ġ수원 [c4 a0 ec 88 98 ec 9b 90 ] | 5532  | 1 ms | 12 ms | num. checks: 100
5426. |Ġ나타내는 [c4 a0 eb 82 98 ed 83 80 eb 82 b4 eb 8a 94 ] | 5531  | 1 ms | 1 ms | num. checks: 37
5427. |67 [36 37 ] | 5530  | 0 ms | 0 ms | num. checks: 0
5428. |Ġ합격 [c4 a0 ed 95 a9 ea b2 a9 ] | 5530  | 0 ms | 2 ms | num. checks: 0
5429. |Ġ동계 [c4 a0 eb 8f 99 ea b3 84 ] | 5530  | 0 ms | 1 ms | num. checks: 0
5430. |Ġ커뮤니케이션 [c4 a0 ec bb a4 eb ae a4 eb 8b 88 ec bc 80 ec 9d b4 ec 85 98 ] | 5528  | 4 ms | 6 ms | num. checks: 300
5431. |Ġ완료 [c4 a0 ec 99 84 eb a3 8c ] | 5527  | 0 ms | 2 ms | num. checks: 0
5432. |Ġ능력을 [c4 a0 eb 8a a5 eb a0 a5 ec 9d 84 ] | 5525  | 2 ms | 2 ms | num. checks: 143
5433. |Ġ경우는 [c4 a0 ea b2 bd ec 9a b0 eb 8a 94 ] | 5523  | 4 ms | 4 ms | num. checks: 200
5434. |Ġ장면 [c4 a0 ec 9e a5 eb a9 b4 ] | 5522  | 0 ms | 1 ms | num. checks: 0
5435. |Ġ대서양 [c4 a0 eb 8c 80 ec 84 9c ec 96 91 ] | 5522  | 0 ms | 2 ms | num. checks: 0
5436. |Ġ겐 [c4 a0 ea b2 90 ] | 5521  | 2 ms | 8 ms | num. checks: 100
5437. |Ġ검사 [c4 a0 ea b2 80 ec 82 ac ] | 5521  | 0 ms | 5 ms | num. checks: 0
5438. |Ġ하위 [c4 a0 ed 95 98 ec 9c 84 ] | 5518  | 3 ms | 10 ms | num. checks: 300
5439. |Ġ논란이 [c4 a0 eb 85 bc eb 9e 80 ec 9d b4 ] | 5518  | 0 ms | 0 ms | num. checks: 0
5440. |해도 [ed 95 b4 eb 8f 84 ] | 5516  | 2 ms | 11 ms | num. checks: 100
5441. |Ġ끝난 [c4 a0 eb 81 9d eb 82 9c ] | 5515  | 2 ms | 2 ms | num. checks: 100
5442. |프랑 [ed 94 84 eb 9e 91 ] | 5511  | 2 ms | 10 ms | num. checks: 180
5443. |Ġ저서 [c4 a0 ec a0 80 ec 84 9c ] | 5511  | 0 ms | 0 ms | num. checks: 0
5444. |Ġ향상 [c4 a0 ed 96 a5 ec 83 81 ] | 5511  | 0 ms | 2 ms | num. checks: 0
5445. |Ġ구조를 [c4 a0 ea b5 ac ec a1 b0 eb a5 bc ] | 5511  | 0 ms | 0 ms | num. checks: 1
5446. |끄러 [eb 81 84 eb 9f ac ] | 5510  | 0 ms | 3 ms | num. checks: 100
5447. |Ġ우려 [c4 a0 ec 9a b0 eb a0 a4 ] | 5508  | 2 ms | 4 ms | num. checks: 200
5448. |Ġ사태 [c4 a0 ec 82 ac ed 83 9c ] | 5508  | 0 ms | 0 ms | num. checks: 0
5449. |Ġ룩셈부르크 [c4 a0 eb a3 a9 ec 85 88 eb b6 80 eb a5 b4 ed 81 ac ] | 5508  | 2 ms | 3 ms | num. checks: 200
5450. |Ġ경성 [c4 a0 ea b2 bd ec 84 b1 ] | 5507  | 0 ms | 17 ms | num. checks: 0
5451. |Ġ프란 [c4 a0 ed 94 84 eb 9e 80 ] | 5505  | 0 ms | 4 ms | num. checks: 0
5452. |세한 [ec 84 b8 ed 95 9c ] | 5504  | 0 ms | 1 ms | num. checks: 23
5453. |Ġ포함하여 [c4 a0 ed 8f ac ed 95 a8 ed 95 98 ec 97 ac ] | 5504  | 1 ms | 1 ms | num. checks: 100
5454. |Ġ무슬림 [c4 a0 eb ac b4 ec 8a ac eb a6 bc ] | 5502  | 2 ms | 4 ms | num. checks: 200
5455. |Ġ틀 [c4 a0 ed 8b 80 ] | 5501  | 0 ms | 5 ms | num. checks: 0
5456. |Ġ전파 [c4 a0 ec a0 84 ed 8c 8c ] | 5500  | 0 ms | 5 ms | num. checks: 0
5457. |Ġ불렀다 [c4 a0 eb b6 88 eb a0 80 eb 8b a4 ] | 5499  | 2 ms | 2 ms | num. checks: 256
5458. |ĠWWE [c4 a0 57 57 45 ] | 5498  | 0 ms | 0 ms | num. checks: 41
5459. |Ġ해산 [c4 a0 ed 95 b4 ec 82 b0 ] | 5498  | 4 ms | 7 ms | num. checks: 100
5460. |光 [e5 85 89 ] | 5497  | 0 ms | 23 ms | num. checks: 0
5461. |컴 [ec bb b4 ] | 5495  | 4 ms | 24 ms | num. checks: 200
5462. |질을 [ec a7 88 ec 9d 84 ] | 5493  | 2 ms | 7 ms | num. checks: 97
5463. |화되어 [ed 99 94 eb 90 98 ec 96 b4 ] | 5493  | 0 ms | 12 ms | num. checks: 0
5464. |Ġ채용 [c4 a0 ec b1 84 ec 9a a9 ] | 5492  | 0 ms | 2 ms | num. checks: 0
5465. |론의 [eb a1 a0 ec 9d 98 ] | 5491  | 0 ms | 9 ms | num. checks: 0
5466. |Ġ지도자 [c4 a0 ec a7 80 eb 8f 84 ec 9e 90 ] | 5491  | 0 ms | 1 ms | num. checks: 0
5467. |Ġ검찰 [c4 a0 ea b2 80 ec b0 b0 ] | 5490  | 2 ms | 6 ms | num. checks: 200
5468. |Ġ지키 [c4 a0 ec a7 80 ed 82 a4 ] | 5488  | 1 ms | 2 ms | num. checks: 201
5469. |Ġ37 [c4 a0 33 37 ] | 5487  | 1 ms | 1 ms | num. checks: 157
5470. |지인 [ec a7 80 ec 9d b8 ] | 5487  | 2 ms | 10 ms | num. checks: 7
5471. |기간 [ea b8 b0 ea b0 84 ] | 5487  | 0 ms | 18 ms | num. checks: 0
5472. |本 [e6 9c ac ] | 5486  | 4 ms | 39 ms | num. checks: 100
5473. |Ġ사건이 [c4 a0 ec 82 ac ea b1 b4 ec 9d b4 ] | 5484  | 0 ms | 0 ms | num. checks: 64
5474. |Ġ제대로 [c4 a0 ec a0 9c eb 8c 80 eb a1 9c ] | 5484  | 1 ms | 1 ms | num. checks: 100
5475. |Ġ전라남도 [c4 a0 ec a0 84 eb 9d bc eb 82 a8 eb 8f 84 ] | 5484  | 0 ms | 2 ms | num. checks: 0
5476. |Ġ남은 [c4 a0 eb 82 a8 ec 9d 80 ] | 5483  | 0 ms | 0 ms | num. checks: 0
5477. |58 [35 38 ] | 5480  | 0 ms | 1 ms | num. checks: 100
5478. |국제 [ea b5 ad ec a0 9c ] | 5479  | 3 ms | 53 ms | num. checks: 200
5479. |Ġ방사 [c4 a0 eb b0 a9 ec 82 ac ] | 5479  | 0 ms | 7 ms | num. checks: 0
5480. |Ġ학문 [c4 a0 ed 95 99 eb ac b8 ] | 5478  | 0 ms | 3 ms | num. checks: 19
5481. |Ġ갈라 [c4 a0 ea b0 88 eb 9d bc ] | 5478  | 0 ms | 4 ms | num. checks: 0
5482. |항을 [ed 95 ad ec 9d 84 ] | 5477  | 2 ms | 8 ms | num. checks: 100
5483. |통을 [ed 86 b5 ec 9d 84 ] | 5476  | 0 ms | 3 ms | num. checks: 0
5484. |Ġ베이스 [c4 a0 eb b2 a0 ec 9d b4 ec 8a a4 ] | 5476  | 0 ms | 2 ms | num. checks: 0
5485. |AT [41 54 ] | 5474  | 2 ms | 7 ms | num. checks: 100
5486. |Ġ늦 [c4 a0 eb 8a a6 ] | 5474  | 0 ms | 2 ms | num. checks: 0
5487. |Ġ만주 [c4 a0 eb a7 8c ec a3 bc ] | 5472  | 4 ms | 9 ms | num. checks: 200
5488. |로그 [eb a1 9c ea b7 b8 ] | 5471  | 3 ms | 12 ms | num. checks: 206
5489. |Ġ변경되었다 [c4 a0 eb b3 80 ea b2 bd eb 90 98 ec 97 88 eb 8b a4 ] | 5471  | 0 ms | 0 ms | num. checks: 0
5490. |Ġ알려졌다 [c4 a0 ec 95 8c eb a0 a4 ec a1 8c eb 8b a4 ] | 5470  | 1 ms | 1 ms | num. checks: 115
5491. |Ġ이후의 [c4 a0 ec 9d b4 ed 9b 84 ec 9d 98 ] | 5468  | 1 ms | 1 ms | num. checks: 29
5492. |德 [e5 be b7 ] | 5466  | 5 ms | 33 ms | num. checks: 200
5493. |Ġ오디션 [c4 a0 ec 98 a4 eb 94 94 ec 85 98 ] | 5464  | 3 ms | 4 ms | num. checks: 200
5494. |Ġ저작 [c4 a0 ec a0 80 ec 9e 91 ] | 5463  | 0 ms | 3 ms | num. checks: 0
5495. |미를 [eb af b8 eb a5 bc ] | 5462  | 0 ms | 6 ms | num. checks: 0
5496. |Ġ말았다 [c4 a0 eb a7 90 ec 95 98 eb 8b a4 ] | 5461  | 0 ms | 0 ms | num. checks: 0
5497. |Ġ운동을 [c4 a0 ec 9a b4 eb 8f 99 ec 9d 84 ] | 5460  | 2 ms | 2 ms | num. checks: 156
5498. |Ġ정확한 [c4 a0 ec a0 95 ed 99 95 ed 95 9c ] | 5460  | 0 ms | 0 ms | num. checks: 100
5499. |Ġ출신으로 [c4 a0 ec b6 9c ec 8b a0 ec 9c bc eb a1 9c ] | 5460  | 0 ms | 0 ms | num. checks: 25
5500. |Ġ출간 [c4 a0 ec b6 9c ea b0 84 ] | 5459  | 0 ms | 2 ms | num. checks: 89
5501. |Ġ특이 [c4 a0 ed 8a b9 ec 9d b4 ] | 5459  | 0 ms | 2 ms | num. checks: 0
5502. |Ġ둘째 [c4 a0 eb 91 98 ec a7 b8 ] | 5458  | 4 ms | 5 ms | num. checks: 17
5503. |Ġ다수의 [c4 a0 eb 8b a4 ec 88 98 ec 9d 98 ] | 5458  | 0 ms | 0 ms | num. checks: 0
5504. |Ġ맞이 [c4 a0 eb a7 9e ec 9d b4 ] | 5457  | 0 ms | 1 ms | num. checks: 0
5505. |ly [6c 79 ] | 5454  | 3 ms | 10 ms | num. checks: 231
5506. |Ġfor [c4 a0 66 6f 72 ] | 5454  | 1 ms | 2 ms | num. checks: 48
5507. |미는 [eb af b8 eb 8a 94 ] | 5454  | 0 ms | 7 ms | num. checks: 0
5508. |Ġ그와 [c4 a0 ea b7 b8 ec 99 80 ] | 5454  | 0 ms | 0 ms | num. checks: 0
5509. |Ġ거슬러 [c4 a0 ea b1 b0 ec 8a ac eb 9f ac ] | 5452  | 3 ms | 4 ms | num. checks: 215
5510. |Ġ인구의 [c4 a0 ec 9d b8 ea b5 ac ec 9d 98 ] | 5451  | 0 ms | 0 ms | num. checks: 0
5511. |Ġ오른쪽 [c4 a0 ec 98 a4 eb a5 b8 ec aa bd ] | 5451  | 0 ms | 0 ms | num. checks: 0
5512. |Ġ대기 [c4 a0 eb 8c 80 ea b8 b0 ] | 5446  | 8 ms | 13 ms | num. checks: 500
5513. |Ġ트로 [c4 a0 ed 8a b8 eb a1 9c ] | 5445  | 0 ms | 8 ms | num. checks: 26
5514. |Ġ가서 [c4 a0 ea b0 80 ec 84 9c ] | 5442  | 3 ms | 3 ms | num. checks: 260
5515. |콤 [ec bd a4 ] | 5441  | 2 ms | 13 ms | num. checks: 100
5516. |Ġ배출 [c4 a0 eb b0 b0 ec b6 9c ] | 5441  | 0 ms | 2 ms | num. checks: 0
5517. |Ġ나치 [c4 a0 eb 82 98 ec b9 98 ] | 5439  | 3 ms | 5 ms | num. checks: 200
5518. |о� [d0 be d0 ] | 5438  | 0 ms | 26 ms | num. checks: 0
5519. |Ġ보관 [c4 a0 eb b3 b4 ea b4 80 ] | 5436  | 1 ms | 4 ms | num. checks: 100
5520. |Ġ차이 [c4 a0 ec b0 a8 ec 9d b4 ] | 5436  | 0 ms | 3 ms | num. checks: 0
5521. |Ġ변환 [c4 a0 eb b3 80 ed 99 98 ] | 5436  | 0 ms | 2 ms | num. checks: 0
5522. |Ġ상품 [c4 a0 ec 83 81 ed 92 88 ] | 5435  | 2 ms | 7 ms | num. checks: 126
5523. |명에 [eb aa 85 ec 97 90 ] | 5434  | 0 ms | 3 ms | num. checks: 1
5524. |Ġ경기는 [c4 a0 ea b2 bd ea b8 b0 eb 8a 94 ] | 5434  | 0 ms | 0 ms | num. checks: 0
5525. |연맹 [ec 97 b0 eb a7 b9 ] | 5432  | 4 ms | 52 ms | num. checks: 200
5526. |Ġ후기 [c4 a0 ed 9b 84 ea b8 b0 ] | 5431  | 3 ms | 6 ms | num. checks: 100
5527. |ust [75 73 74 ] | 5430  | 0 ms | 6 ms | num. checks: 0
5528. |선수 [ec 84 a0 ec 88 98 ] | 5430  | 0 ms | 30 ms | num. checks: 2
5529. |世 [e4 b8 96 ] | 5429  | 4 ms | 29 ms | num. checks: 200
5530. |주의를 [ec a3 bc ec 9d 98 eb a5 bc ] | 5428  | 0 ms | 11 ms | num. checks: 0
5531. |지이다 [ec a7 80 ec 9d b4 eb 8b a4 ] | 5426  | 1 ms | 9 ms | num. checks: 100
5532. |96 [39 36 ] | 5425  | 0 ms | 0 ms | num. checks: 0
5533. |이므로 [ec 9d b4 eb af 80 eb a1 9c ] | 5424  | 1 ms | 21 ms | num. checks: 189
5534. |Ġ시즌에 [c4 a0 ec 8b 9c ec a6 8c ec 97 90 ] | 5424  | 0 ms | 0 ms | num. checks: 59
5535. |저우 [ec a0 80 ec 9a b0 ] | 5419  | 6 ms | 14 ms | num. checks: 400
5536. |Ġ친일반민족행위진상규명위원회가 [c4 a0 ec b9 9c ec 9d bc eb b0 98 eb af bc ec a1 b1 ed 96 89 ec 9c 84 ec a7 84 ec 83 81 ea b7 9c eb aa 85 ec 9c 84 ec 9b 90 ed 9a 8c ea b0 80 ] | 5418  | 0 ms | 1 ms | num. checks: 146
5537. |Ġ등급 [c4 a0 eb 93 b1 ea b8 89 ] | 5417  | 4 ms | 6 ms | num. checks: 100
5538. |� [ec a4 ] | 5415  | 4 ms | 21 ms | num. checks: 100
5539. |Ġ장군 [c4 a0 ec 9e a5 ea b5 b0 ] | 5415  | 0 ms | 2 ms | num. checks: 0
5540. |Ġ동작 [c4 a0 eb 8f 99 ec 9e 91 ] | 5412  | 0 ms | 3 ms | num. checks: 50
5541. |Ġ정책을 [c4 a0 ec a0 95 ec b1 85 ec 9d 84 ] | 5412  | 2 ms | 2 ms | num. checks: 2
5542. |민족 [eb af bc ec a1 b1 ] | 5410  | 3 ms | 30 ms | num. checks: 200
5543. |部 [e9 83 a8 ] | 5409  | 4 ms | 34 ms | num. checks: 100
5544. |Ġ차별 [c4 a0 ec b0 a8 eb b3 84 ] | 5407  | 6 ms | 10 ms | num. checks: 282
5545. |Ġ조별 [c4 a0 ec a1 b0 eb b3 84 ] | 5407  | 0 ms | 0 ms | num. checks: 0
5546. |Ġ공을 [c4 a0 ea b3 b5 ec 9d 84 ] | 5406  | 0 ms | 0 ms | num. checks: 0
5547. |Ġ기록하였다 [c4 a0 ea b8 b0 eb a1 9d ed 95 98 ec 98 80 eb 8b a4 ] | 5406  | 0 ms | 0 ms | num. checks: 0
5548. |Ġ사법 [c4 a0 ec 82 ac eb b2 95 ] | 5405  | 2 ms | 10 ms | num. checks: 46
5549. |통신 [ed 86 b5 ec 8b a0 ] | 5402  | 2 ms | 32 ms | num. checks: 149
5550. |리우 [eb a6 ac ec 9a b0 ] | 5402  | 0 ms | 10 ms | num. checks: 0
5551. |앨범 [ec 95 a8 eb b2 94 ] | 5400  | 4 ms | 9 ms | num. checks: 101
5552. |Ġ박근혜 [c4 a0 eb b0 95 ea b7 bc ed 98 9c ] | 5400  | 3 ms | 3 ms | num. checks: 300
5553. |조직 [ec a1 b0 ec a7 81 ] | 5397  | 1 ms | 34 ms | num. checks: 49
5554. |Ġ않으며 [c4 a0 ec 95 8a ec 9c bc eb a9 b0 ] | 5396  | 1 ms | 1 ms | num. checks: 85
5555. |Ġ선수가 [c4 a0 ec 84 a0 ec 88 98 ea b0 80 ] | 5396  | 1 ms | 1 ms | num. checks: 100
5556. |산에 [ec 82 b0 ec 97 90 ] | 5393  | 2 ms | 11 ms | num. checks: 100
5557. |ystem [79 73 74 65 6d ] | 5392  | 0 ms | 1 ms | num. checks: 0
5558. |Ġ법칙 [c4 a0 eb b2 95 ec b9 99 ] | 5391  | 1 ms | 2 ms | num. checks: 100
5559. |Ġ사용되고 [c4 a0 ec 82 ac ec 9a a9 eb 90 98 ea b3 a0 ] | 5391  | 0 ms | 0 ms | num. checks: 36
5560. |Ġ주식 [c4 a0 ec a3 bc ec 8b 9d ] | 5389  | 2 ms | 7 ms | num. checks: 300
5561. |Ġ그들이 [c4 a0 ea b7 b8 eb 93 a4 ec 9d b4 ] | 5386  | 2 ms | 2 ms | num. checks: 200
5562. |Ġ빅토리아 [c4 a0 eb b9 85 ed 86 a0 eb a6 ac ec 95 84 ] | 5386  | 0 ms | 1 ms | num. checks: 0
5563. |마르 [eb a7 88 eb a5 b4 ] | 5384  | 0 ms | 14 ms | num. checks: 0
5564. |Ġ때때로 [c4 a0 eb 95 8c eb 95 8c eb a1 9c ] | 5384  | 0 ms | 0 ms | num. checks: 68
5565. |Ġ학위를 [c4 a0 ed 95 99 ec 9c 84 eb a5 bc ] | 5384  | 2 ms | 2 ms | num. checks: 100
